"";"X";"time";"data";"sequence";"word";"V1";"nasal";"V2";"speaker";"session";"token"
"3200";3200;1;8,37947526978417;"6->N->O";"kangokme";"ɐ";"ŋ";"ɔ";"S1";3;"N75"
"3201";3201;0;0,499390287769781;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3202";3202;0,0101010101010101;0,0137977708742085;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3203";3203;0,0202020202020202;0,984760259973838;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3204";3204;0,0303030303030303;1,68711130640942;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3205";3205;0,0404040404040404;0,880609344342707;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3206";3206;0,0505050505050505;1,23467794855025;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3207";3207;0,0606060606060606;2,6872271500981;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3208";3208;0,0707070707070707;2,24859156311314;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3209";3209;0,0808080808080808;1,59497780412034;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3210";3210;0,0909090909090909;3,07311964519293;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3211";3211;0,101010101010101;3,65507401351646;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3212";3212;0,111111111111111;2,35251993405276;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3213";3213;0,121212121212121;2,96896872956181;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3214";3214;0,131313131313131;4,54792331589274;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3215";3215;0,141414141414141;3,46012486374536;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3216";3216;0,151515151515152;2,70725617233486;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3217";3217;0,161616161616162;4,50207910943972;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3218";3218;0,171717171717172;4,66186619795073;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3219";3219;0,181818181818182;2,91889617396992;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3220";3220;0,191919191919192;3,7890459178112;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3221";3221;0,202020202020202;5,34952929474602;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3222";3222;0,212121212121212;3,73741554937868;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3223";3223;0,222222222222222;2,96451783573141;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3224";3224;0,232323232323232;5,0277296708088;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3225";3225;0,242424242424242;4,89242249836494;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3226";3226;0,252525252525253;2,80740128351864;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3227";3227;0,262626262626263;3,91189058752998;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3228";3228;0,272727272727273;5,57607979071288;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3229";3229;0,282828282828283;3,61657378188358;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3230";3230;0,292929292929293;2,7967191383257;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3231";3231;0,303030303030303;5,15947612818836;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3232";3232;0,313131313131313;4,93092272999782;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3233";3233;0,323232323232323;2,56415993568781;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3234";3234;0,333333333333333;3,87761870503597;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3235";3235;0,343434343434343;5,75122246293874;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3236";3236;0,353535353535354;3,52911371811642;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3237";3237;0,363636363636364;2,64316330117724;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3238";3238;0,373737373737374;5,35242237573577;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3239";3239;0,383838383838384;5,1051752234576;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3240";3240;0,393939393939394;2,48092822105952;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3241";3241;0,404040404040404;4,02227275452365;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3242";3242;0,414141414141414;6,14579420100283;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3243";3243;0,424242424242424;3,69201643230871;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3244";3244;0,434343434343434;2,822979411925;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3245";3245;0,444444444444444;5,90455575539567;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3246";3246;0,454545454545455;5,61279966481361;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3247";3247;0,464646464646465;2,82876557390451;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3248";3248;0,474747474747475;4,68990682908218;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3249";3249;0,484848484848485;7,01416358731196;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3250";3250;0,494949494949495;4,36410140069761;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3251";3251;0,505050505050505;3,65574164759102;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3252";3252;0,515151515151515;7,14034642740354;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3253";3253;0,525252525252525;6,74755504687158;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3254";3254;0,535353535353535;3,94772028286461;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3255";3255;0,545454545454546;6,28110137344671;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3256";3256;0,555555555555556;8,72219409472422;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3257";3257;0,565656565656566;5,90344303193808;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3258";3258;0,575757575757576;5,57808269293656;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3259";3259;0,585858585858586;9,44568688685415;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3260";3260;0,595959595959596;8,83880751308044;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3261";3261;0,606060606060606;6,20232055264879;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3262";3262;0,616161616161616;9,09517899771093;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3263";3263;0,626262626262626;11,5015547471114;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3264";3264;0,636363636363636;8,56440990843688;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3265";3265;0,646464646464647;8,7778302676041;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3266";3266;0,656565656565657;12,9156037170264;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3267";3267;0,666666666666667;11,9780229316547;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3268";3268;0,676767676767677;9,64731237737083;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3269";3269;0,686868686868687;13,1058794282756;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3270";3270;0,696969696969697;15,1900104643558;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3271";3271;0,707070707070707;12,1407031011554;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3272";3272;0,717171717171717;13,0279887862438;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3273";3273;0,727272727272727;17,160198618378;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3274";3274;0,737373737373737;15,6929614671899;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3275";3275;0,747474747474748;13,8171322623719;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3276";3276;0,757575757575758;17,6923029758012;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3277";3277;0,767676767676768;19,1370631131458;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3278";3278;0,777777777777778;16,0196570743405;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3279";3279;0,787878787878788;17,5400824068018;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3280";3280;0,797979797979798;21,3580591345106;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3281";3281;0,808080808080808;19,2977403804229;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3282";3282;0,818181818181818;17,8712289077829;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3283";3283;0,828282828282828;21,9308891704818;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3284";3284;0,838383838383838;22,6085377561587;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3285";3285;0,848484848484849;19,4521863963375;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3286";3286;0,858585858585859;21,4662158545891;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3287";3287;0,868686868686869;24,8059440402224;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3288";3288;0,878787878787879;22,2081798561151;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3289";3289;0,888888888888889;21,1800233812949;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3290";3290;0,898989898989899;25,2675017304338;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3291";3291;0,909090909090909;25,2058568508829;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3292";3292;0,919191919191919;22,0710923261391;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3293";3293;0,929292929292929;24,4747975392413;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3294";3294;0,939393939393939;27,3255950376063;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3295";3295;0,94949494949495;24,3203515233268;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3296";3296;0,95959595959596;23,7034576384347;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3297";3297;0,96969696969697;27,7882654512754;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3298";3298;0,97979797979798;27,1709264770002;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3299";3299;0,98989898989899;24,0920206698278;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3300";3300;1;26,8348839928058;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";1;"N01"
"3301";3301;0;2,05631294964029;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3302";3302;0,0101010101010101;2,29688376117288;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3303";3303;0,0202020202020202;2,18805940701984;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3304";3304;0,0303030303030303;1,77457137017658;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3305";3305;0,0404040404040404;1,53489073741007;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3306";3306;0,0505050505050505;1,75476489263135;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3307";3307;0,0606060606060606;2,17915761935906;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3308";3308;0,0707070707070707;2,26995585349902;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3309";3309;0,0808080808080808;1,84801111837802;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3310";3310;0,0909090909090909;1,46412152550687;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3311";3311;0,101010101010101;1,64104455526488;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3312";3312;0,111111111111111;2,20564043764988;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3313";3313;0,121212121212121;2,46690790549379;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3314";3314;0,131313131313131;2,04429553629823;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3315";3315;0,141414141414141;1,50974318726837;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3316";3316;0,151515151515152;1,61700972858077;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3317";3317;0,161616161616162;2,28464380313931;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3318";3318;0,171717171717172;2,69434858022673;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3319";3319;0,181818181818182;2,27396165794637;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3320";3320;0,191919191919192;1,60855303030303;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3321";3321;0,202020202020202;1,62235080117724;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3322";3322;0,212121212121212;2,3507395765206;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3323";3323;0,222222222222222;2,89107808752998;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3324";3324;0,232323232323232;2,52454698059734;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3325";3325;0,242424242424242;1,73851913015042;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3326";3326;0,252525252525253;1,6138941028995;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3327";3327;0,262626262626263;2,33293600119904;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3328";3328;0,272727272727273;3,00969440810988;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3329";3329;0,282828282828283;2,75310037878788;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3330";3330;0,292929292929293;1,8602510764116;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3331";3331;0,303030303030303;1,55291685742315;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3332";3332;0,313131313131313;2,17248127861347;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3333";3333;0,323232323232323;2,96852364017876;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3334";3334;0,333333333333333;2,90087005395683;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3335";3335;0,343434343434343;1,97308123501199;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3336";3336;0,353535353535354;1,4576677294528;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3337";3337;0,363636363636364;1,90943345323741;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3338";3338;0,373737373737374;2,78514681436669;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3339";3339;0,383838383838384;2,93803501744059;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3340";3340;0,393939393939394;2,09236518966645;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3341";3341;0,404040404040404;1,3937974029867;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3342";3342;0,414141414141414;1,62702423969915;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3343";3343;0,424242424242424;2,53367131294964;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3344";3344;0,434343434343434;2,91444528013952;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3345";3345;0,444444444444444;2,21543240407674;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3346";3346;0,454545454545455;1,35462953727927;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3347";3347;0,464646464646465;1,35195900098103;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3348";3348;0,474747474747475;2,21988329790713;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3349";3349;0,484848484848485;2,8080689175932;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3350";3350;0,494949494949495;2,32381166884674;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3351";3351;0,505050505050505;1,35195900098103;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3352";3352;0,515151515151515;1,11294600228908;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3353";3353;0,525252525252525;1,87071067691301;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3354";3354;0,535353535353535;2,62624990462176;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3355";3355;0,545454545454546;2,38612418247221;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3356";3356;0,555555555555556;1,35129136690648;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3357";3357;0,565656565656566;0,884392604098539;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3358";3358;0,575757575757576;1,47880947514716;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3359";3359;0,585858585858586;2,36854315184217;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3360";3360;0,595959595959596;2,37521949258775;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3361";3361;0,606060606060606;1,36664695062132;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3362";3362;0,616161616161616;0,693004169391758;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3363";3363;0,626262626262626;1,07711630695444;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3364";3364;0,636363636363636;2,05831585186396;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3365";3365;0,646464646464647;2,3028924678439;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3366";3366;0,656565656565657;1,37043021037715;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3367";3367;0,666666666666667;0,528766187050358;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3368";3368;0,676767676767677;0,701905957052539;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3369";3369;0,686868686868687;1,71248140124264;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3370";3370;0,696969696969697;2,17715471713538;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3371";3371;0,707070707070707;1,41382642522346;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3372";3372;0,717171717171717;0,423725092653152;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3373";3373;0,727272727272727;0,377213252125569;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3374";3374;0,737373737373737;1,35084627752344;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3375";3375;0,747474747474748;2,02048325430565;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3376";3376;0,757575757575758;1,49483269293655;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3377";3377;0,767676767676768;0,413042947460209;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3378";3378;0,777777777777778;0,134639538369306;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3379";3379;0,787878787878788;0,993439502943102;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3380";3380;0,797979797979798;1,83666133911053;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3381";3381;0,808080808080808;1,59898360856769;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3382";3382;0,818181818181818;0,499390287769782;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3383";3383;0,828282828282828;0,000890178766078225;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3384";3384;0,838383838383838;0,692559080008721;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3385";3385;0,848484848484849;1,68711130640942;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3386";3386;0,858585858585859;1,75409725855679;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3387";3387;0,868686868686869;0,719932077065621;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3388";3388;0,878787878787879;0,0313788015042534;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3389";3389;0,888888888888889;0,482254346522789;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3390";3390;0,898989898989899;1,56916261990408;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3391";3391;0,909090909090909;1,95550020438195;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3392";3392;0,919191919191919;1,10827256376716;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3393";3393;0,929292929292929;0,255703850555916;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3394";3394;0,939393939393939;0,425950539568348;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3395";3395;0,94949494949495;1,5420121675387;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3396";3396;0,95959595959596;2,24658866088947;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3397";3397;0,96969696969697;1,80661780575539;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3398";3398;0,97979797979798;0,93357498092435;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3399";3399;0,98989898989899;0,904644171026816;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3400";3400;1;1,99021717625899;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";1;"N01"
"3401";3401;0;2,33538399280576;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3402";3402;0,0101010101010101;2,51994772363927;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3403";3403;0,0202020202020202;2,55281015642032;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3404";3404;0,0303030303030303;2,17025583169828;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3405";3405;0,0404040404040404;1,96276999763825;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3406";3406;0,0505050505050505;2,41594517113582;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3407";3407;0,0606060606060606;2,82008633093525;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3408";3408;0,0707070707070707;2,23553560787734;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3409";3409;0,0808080808080808;1,53451982959087;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3410";3410;0,0909090909090909;1,98954954218443;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3411";3411;0,101010101010101;2,7879657137926;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3412";3412;0,111111111111111;2,49531944444445;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3413";3413;0,121212121212121;1,47547130477437;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3414";3414;0,131313131313131;1,4135296989681;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3415";3415;0,141414141414141;2,30801099574886;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3416";3416;0,151515151515152;2,59642891595814;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3417";3417;0,161616161616162;1,78784987010392;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3418";3418;0,171717171717172;1,07503922316692;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3419";3419;0,181818181818182;1,53956417593198;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3420";3420;0,191919191919192;2,25452608822033;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3421";3421;0,202020202020202;2,02322797216772;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3422";3422;0,212121212121212;1,27584871648136;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3423";3423;0,222222222222222;1,05671637689848;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3424";3424;0,232323232323232;1,53533582679311;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3425";3425;0,242424242424242;1,81707740625681;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3426";3426;0,252525252525253;1,52235405312114;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
